,College Code,College Name,Branch Code,Year,Branch Name,District,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
9978,3812.0,"Mookambigai College of Engineering, Keeranur, Pudukkottai District 622502",CS,2020,electrical and electronics engineering,Pudukkottai,96.5,80.0,85.0,96.0,,,80.0,,
9979,3812.0,"Mookambigai College of Engineering, Keeranur, Pudukkottai District 622502",EC,2020,information technology,Pudukkottai,79.5,,,,,,,,
9980,3812.0,"Mookambigai College of Engineering, Keeranur, Pudukkottai District 622502",EE,2020,mechanical engineering,Pudukkottai,81.5,,,,,,,,
9981,3812.0,"Mookambigai College of Engineering, Keeranur, Pudukkottai District 622502",IT,2020,computer science and engineering,Tiruchirappalli,92.0,,,85.5,,,89.5,,
9982,3812.0,"Mookambigai College of Engineering, Keeranur, Pudukkottai District 622502",ME,2020,electronics and communication engineering,Tiruchirappalli,80.0,,,,,,,,
9983,3813.0,"Oxford Engineering College, Pirattiyur(W), Tiruchirappalli District 620009",CS,2020,electrical and electronics engineering,Tiruchirappalli,96.0,81.5,82.0,81.0,,,,,
9984,3813.0,"Oxford Engineering College, Pirattiyur(W), Tiruchirappalli District 620009",EC,2020,information technology,Tiruchirappalli,80.5,,,,,,,,
9985,3813.0,"Oxford Engineering College, Pirattiyur(W), Tiruchirappalli District 620009",EE,2020,mechanical engineering,Tiruchirappalli,83.0,,,,,,,,
9986,3813.0,"Oxford Engineering College, Pirattiyur(W), Tiruchirappalli District 620009",IT,2020,civil engineering,Thanjavur,86.0,84.0,,83.0,,,,,
9987,3813.0,"Oxford Engineering College, Pirattiyur(W), Tiruchirappalli District 620009",ME,2020,computer science and engineering,Thanjavur,82.0,,,,,,,,
9988,3814.0,"P R Engineering College, Vallam, Thanjavur District 613403",CE,2020,electronics and communication engineering,Thanjavur,108.0,,,,,,,,
9989,3814.0,"P R Engineering College, Vallam, Thanjavur District 613403",CS,2020,electrical and electronics engineering,Thanjavur,89.5,83.0,83.5,88.0,,,,,
9990,3814.0,"P R Engineering College, Vallam, Thanjavur District 613403",EC,2020,mechanical engineering,Thanjavur,112.0,,,,,,,,
9991,3814.0,"P R Engineering College, Vallam, Thanjavur District 613403",EE,2020,bio technology,Tiruchirappalli,93.0,,,,,,,,
9992,3814.0,"P R Engineering College, Vallam, Thanjavur District 613403",ME,2020,computer science and engineering,Tiruchirappalli,100.0,,,,,,,,
9993,3815.0,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",BT,2020,electronics and communication engineering,Tiruchirappalli,135.0,114.0,,102.5,,,91.0,,
9994,3815.0,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",CS,2020,information technology,Tiruchirappalli,80.0,,,,,,,,
9995,3815.0,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",EC,2020,mechanical engineering,Tiruchirappalli,96.5,,,,,,,,
9996,3815.0,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",IT,2020,textile technology,Tiruchirappalli,96.0,82.0,,86.0,,,,,
9997,3815.0,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",ME,2020,civil engineering,Perambalur,87.0,,,,,,,,
9998,3815.0,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",TX,2020,computer science and engineering,Perambalur,92.0,,,91.5,,,,,
9999,3817.0,"Roever Engineering College, Elambalur, Perambalur District 621212",CE,2020,electronics and communication engineering,Perambalur,86.5,,,,,,,,
10000,3817.0,"Roever Engineering College, Elambalur, Perambalur District 621212",CS,2020,electrical and electronics engineering,Perambalur,107.0,85.0,,81.0,,,81.5,85.5,
10001,3817.0,"Roever Engineering College, Elambalur, Perambalur District 621212",EC,2020,mechanical engineering,Perambalur,80.5,,,,,,,,
10002,3817.0,"Roever Engineering College, Elambalur, Perambalur District 621212",EE,2020,civil engineering,Tiruchirappalli,81.5,,,,,,,,
10003,3817.0,"Roever Engineering College, Elambalur, Perambalur District 621212",ME,2020,computer science and engineering,Tiruchirappalli,93.0,86.0,,83.5,,,82.5,,
10004,3819.0,"Saranathan College of Engineering, Panjappur, Tiruchirappalli District 620012",CE,2020,electronics and communication engineering,Tiruchirappalli,99.0,85.5,,94.5,,,,,
10005,3819.0,"Saranathan College of Engineering, Panjappur, Tiruchirappalli District 620012",CS,2020,electrical and electronics engineering,Tiruchirappalli,162.0,143.0,153.0,125.0,,,88.5,121.0,129.0
10006,3819.0,"Saranathan College of Engineering, Panjappur, Tiruchirappalli District 620012",EC,2020,instrumentation and control engineering,Tiruchirappalli,143.5,126.5,138.5,112.0,,,82.0,,138.5
10007,3819.0,"Saranathan College of Engineering, Panjappur, Tiruchirappalli District 620012",EE,2020,information technology,Tiruchirappalli,113.0,80.0,,84.0,,,,,
10008,3819.0,"Saranathan College of Engineering, Panjappur, Tiruchirappalli District 620012",IC,2020,mechanical engineering,Tiruchirappalli,100.0,93.0,,86.0,,,,,
10009,3819.0,"Saranathan College of Engineering, Panjappur, Tiruchirappalli District 620012",IT,2020,civil engineering,Tiruchirappalli,144.5,139.0,142.5,119.0,,,89.0,104.5,
10010,3819.0,"Saranathan College of Engineering, Panjappur, Tiruchirappalli District 620012",ME,2020,computer science and engineering,Tiruchirappalli,106.0,80.0,91.5,,,,84.5,,
10011,3820.0,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",CE,2020,electronics and communication engineering,Tiruchirappalli,81.0,,,,,,,,
10012,3820.0,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",CS,2020,electrical and electronics engineering,Tiruchirappalli,85.0,80.5,,81.0,,,81.5,,
10013,3820.0,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",EC,2020,mechanical engineering,Tiruchirappalli,82.0,,,,,,,,
10014,3820.0,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",EE,2020,mechatronics engineering,Tiruchirappalli,80.5,,,,,,,,
10015,3820.0,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",ME,2020,civil engineering,Thiruvarur,82.0,,,,,,,,
10016,3820.0,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",MZ,2020,computer science and engineering,Thiruvarur,80.0,,,,,,,,
10017,3821.0,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",CE,2020,electronics and communication engineering,Thiruvarur,108.0,,,,,,,,
10018,3821.0,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",CS,2020,electrical and electronics engineering,Thiruvarur,80.0,,,,,,,,
10019,3821.0,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",EC,2020,mechanical engineering,Thiruvarur,82.5,,,,,,,,
10020,3821.0,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",EE,2020,computer science and engineering,Cuddalore,80.0,,,,,,,,
10021,3821.0,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",ME,2020,computer science and engineering,Thanjavur,83.0,,,,,,,,
10022,3822.0,"Dr. Navalar Nedunchezhian College of Engineering, Tholudur, Cuddalore District 606303",CS,2020,electronics and communication engineering,Thanjavur,84.5,,,,,,,,
10023,3825.0,"St. Josephs College of Engineering and Technology, Elupatti Village, Rawaspatti Post, Thanjavur District 613403",CS,2020,electrical and electronics engineering,Thanjavur,97.5,80.0,86.0,80.0,,,80.0,,
10024,3825.0,"St. Josephs College of Engineering and Technology, Elupatti Village, Rawaspatti Post, Thanjavur District 613403",EC,2020,mechanical engineering,Thanjavur,80.0,,,,,,,,
10025,3825.0,"St. Josephs College of Engineering and Technology, Elupatti Village, Rawaspatti Post, Thanjavur District 613403",EE,2020,bio- medical engineering,Tiruchirappalli,81.0,,,,,,,,
10026,3825.0,"St. Josephs College of Engineering and Technology, Elupatti Village, Rawaspatti Post, Thanjavur District 613403",ME,2020,civil engineering,Tiruchirappalli,84.0,80.5,,81.5,,,,,
10027,3826.0,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",BM,2020,computer science and engineering,Tiruchirappalli,147.0,120.5,81.5,114.0,,,106.0,124.0,
10028,3826.0,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",CE,2020,electronics and communication engineering,Tiruchirappalli,116.0,90.0,88.5,85.0,,,80.0,,
10029,3826.0,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",CS,2020,electrical and electronics engineering,Tiruchirappalli,148.5,132.0,121.5,128.5,,,93.0,125.5,
10030,3826.0,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",EC,2020,information technology,Tiruchirappalli,131.5,107.5,86.5,108.5,,,80.0,81.5,
10031,3826.0,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",EE,2020,mechanical engineering,Tiruchirappalli,117.5,95.0,82.0,100.5,,,83.5,,
10032,3826.0,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",IT,2020,civil engineering,Tiruchirappalli,131.0,114.0,112.0,117.5,,,88.0,,
10033,3826.0,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",ME,2020,electronics and communication engineering,Tiruchirappalli,98.5,80.0,84.0,80.0,,,82.0,80.5,
10034,3829.0,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",CE,2020,electrical and electronics engineering,Tiruchirappalli,80.0,,,,,,,,
10035,3829.0,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",EC,2020,information technology,Tiruchirappalli,89.5,80.0,81.5,80.0,,,82.5,,
10036,3829.0,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",EE,2020,mechanical engineering,Tiruchirappalli,85.0,82.5,,80.0,,,,,
10037,3829.0,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",IT,2020,artificial intelligence and data science,Tiruchirappalli,112.0,81.5,86.5,82.0,,,86.0,85.0,
10038,3829.0,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",ME,2020,computer science and business system,Tiruchirappalli,80.0,,,,,,,,
10039,3830.0,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",AD,2020,computer science and engineering,Tiruchirappalli,130.5,95.0,112.5,96.5,,,89.0,,
10040,3830.0,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",CB,2020,electronics and communication engineering,Tiruchirappalli,100.5,89.0,95.0,85.5,,,,,
10041,3830.0,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",CS,2020,electrical and electronics engineering,Tiruchirappalli,149.0,134.0,132.0,118.5,,,105.5,,
10042,3830.0,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",EC,2020,information technology,Tiruchirappalli,123.5,95.0,100.0,85.0,,,98.5,,
10043,3830.0,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",EE,2020,mechanical engineering,Tiruchirappalli,117.0,108.5,107.0,98.5,,,80.0,83.5,
10044,3830.0,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",IT,2020,civil engineering,Tiruchirappalli,131.5,116.5,115.0,88.5,,,83.0,,
10045,3830.0,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",ME,2020,computer science and engineering,Tiruchirappalli,101.5,82.5,97.0,,,,87.5,,
10046,3831.0,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",CE,2020,electronics and communication engineering,Tiruchirappalli,82.0,,,,,,,,
10047,3831.0,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",CS,2020,electrical and electronics engineering,Tiruchirappalli,91.0,79.5,,84.5,,,80.0,,
10048,3831.0,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",EC,2020,information technology,Tiruchirappalli,85.0,82.5,,82.0,,,80.0,,
10049,3831.0,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",EE,2020,mechanical engineering,Tiruchirappalli,80.0,,,,,,,,
10050,3831.0,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",IT,2020,aeronautical engineering,Thanjavur,98.0,81.0,,80.5,,,84.0,85.0,
10051,3831.0,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",ME,2020,civil engineering,Thanjavur,80.0,,,,,,,,
10052,3833.0,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",AE,2020,computer science and engineering,Thanjavur,135.0,,,,,,,,
10053,3833.0,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",CE,2020,electronics and communication engineering,Thanjavur,99.0,,,,,,,,
10054,3833.0,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",CS,2020,electrical and electronics engineering,Thanjavur,114.0,89.5,,89.5,,,104.0,,
10055,3833.0,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",EC,2020,mechanical engineering,Thanjavur,82.0,,,,,,,,
10056,3833.0,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",EE,2020,artificial intelligence and data science,Tiruchirappalli,88.5,,,,,,,,
10057,3833.0,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",ME,2020,civil engineering,Tiruchirappalli,83.0,,,,,,,,
10058,3841.0,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",AD,2020,computer science and engineering,Tiruchirappalli,106.0,82.0,88.5,86.0,,,81.0,,99.0
10059,3841.0,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",CE,2020,electronics and communication engineering,Tiruchirappalli,90.0,85.0,82.0,,,,,,
10060,3841.0,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",CS,2020,mechanical engineering,Tiruchirappalli,102.0,80.5,88.0,82.0,,,84.0,,
10061,3841.0,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",EC,2020,civil engineering,Cuddalore,99.0,,88.0,,,,94.0,,
10062,3841.0,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",ME,2020,computer science and engineering,Cuddalore,93.0,,,,,,,,
10063,3843.0,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",CE,2020,electronics and communication engineering,Cuddalore,79.5,,,,,,,,
10064,3843.0,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",CS,2020,electrical and electronics engineering,Cuddalore,116.0,83.0,109.0,100.5,,,83.5,,
10065,3843.0,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",EC,2020,mechanical engineering,Cuddalore,96.0,83.5,,80.0,,,80.0,,93.5
10066,3843.0,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",EE,2020,bio- medical engineering,Tiruchirappalli,95.5,86.0,,83.5,,,83.0,,
10067,3843.0,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",ME,2020,electrical and electronics engineering,Tiruchirappalli,83.0,,,79.5,,,79.5,,
10068,3844.0,"Shivani Engineering College, Ammapettai, Srirangam, Tiruchirappalli District 620009",BM,2020,mechanical engineering,Tiruchirappalli,83.0,,,,,,,,
10069,3844.0,"Shivani Engineering College, Ammapettai, Srirangam, Tiruchirappalli District 620009",EE,2020,computer science and engineering,Tiruchirappalli,80.5,,,,,,,,
10070,3844.0,"Shivani Engineering College, Ammapettai, Srirangam, Tiruchirappalli District 620009",ME,2020,electronics and communication engineering,Tiruchirappalli,80.5,,,,,,,,
10071,3845.0,"Imayam College of Engineering, Kannanur, Thuraiyur, Tiruchirappalli District 621206",CS,2020,electrical and electronics engineering,Tiruchirappalli,91.5,80.0,,81.5,,,83.5,,
10072,3845.0,"Imayam College of Engineering, Kannanur, Thuraiyur, Tiruchirappalli District 621206",EC,2020,mechanical engineering,Tiruchirappalli,84.5,,,,,,,,
10073,3845.0,"Imayam College of Engineering, Kannanur, Thuraiyur, Tiruchirappalli District 621206",EE,2020,computer science and engineering,Pudukkottai,80.0,,,,,,,,
10074,3845.0,"Imayam College of Engineering, Kannanur, Thuraiyur, Tiruchirappalli District 621206",ME,2020,electrical and electronics engineering,Pudukkottai,84.0,,,,,,,,
10075,3846.0,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",CS,2020,mechanical engineering,Pudukkottai,81.5,,,,,,,,
10076,3846.0,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",EE,2020,bio technology,Perambalur,80.5,,,,,,,,
10077,3846.0,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",ME,2020,chemical engineering,Perambalur,85.5,,,,,,,,
10078,3847.0,"Roever College of Engineering and Technology, Elambalur, Perambalur District 621212",BT,2020,computer science and engineering,Perambalur,106.5,83.0,,92.5,,,94.0,103.0,
10079,3847.0,"Roever College of Engineering and Technology, Elambalur, Perambalur District 621212",CH,2020,civil engineering,Thanjavur,92.5,89.0,,88.0,,,86.0,,
10080,3847.0,"Roever College of Engineering and Technology, Elambalur, Perambalur District 621212",CS,2020,computer science and engineering,Thanjavur,83.0,,,,,,,,
10081,3848.0,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",CE,2020,electronics and communication engineering,Thanjavur,81.5,,,,,,,,
10082,3848.0,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",CS,2020,electrical and electronics engineering,Thanjavur,85.0,,,,,,,,
10083,3848.0,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",EC,2020,mechanical engineering,Thanjavur,82.0,,,,,,,,
10084,3848.0,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",EE,2020,civil engineering,Thanjavur,105.0,,,,,,,,
10085,3848.0,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",ME,2020,computer science and engineering,Thanjavur,79.5,,,,,,,,
10086,3849.0,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",CE,2020,electronics and communication engineering,Thanjavur,79.5,,,,,,,,
10087,3849.0,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",CS,2020,electrical and electronics engineering,Thanjavur,80.0,,,,,,80.0,,
10088,3849.0,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",EC,2020,information technology,Thanjavur,80.0,,,,,,,,
10089,3849.0,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",EE,2020,mechanical engineering,Thanjavur,81.0,,,,,,,,
10090,3849.0,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",IT,2020,computer science and engineering,Tiruchirappalli,80.0,,,,,,,,
10091,3849.0,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",ME,2020,electronics and communication engineering,Tiruchirappalli,80.0,,,,,,,,
10092,3850.0,"Vetri Vinayaha College of Engineering and Technology, Namakkal-Trichy Main Road, Tholurpatti Village, Thottiam, Tiruchirappalli District 621215",CS,2020,civil engineering,Pudukkottai,80.0,,,,,,,,
10093,3850.0,"Vetri Vinayaha College of Engineering and Technology, Namakkal-Trichy Main Road, Tholurpatti Village, Thottiam, Tiruchirappalli District 621215",EC,2020,computer science and engineering,Pudukkottai,87.5,,,,,,,,
10094,3852.0,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",CE,2020,electronics and communication engineering,Pudukkottai,110.0,,,,,,,,
10095,3852.0,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",CS,2020,electrical and electronics engineering,Pudukkottai,83.5,,,,,,,,
10096,3852.0,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",EC,2020,computer science and engineering,Pudukkottai,106.5,,,,,,,,
10097,3852.0,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",EE,2020,electrical and electronics engineering,Pudukkottai,88.5,,,,,,,,
10098,3854.0,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",CS,2020,mechanical engineering,Pudukkottai,80.0,,,,,,,,
10099,3854.0,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",EE,2020,civil engineering,Thanjavur,89.0,,,,,,,,
10100,3854.0,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",ME,2020,computer science and engineering,Thanjavur,84.0,,,,,,,,
10101,3855.0,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",CE,2020,electrical and electronics engineering,Thanjavur,118.5,,,,,,,,
10102,3855.0,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",CS,2020,mechanical engineering,Thanjavur,81.0,,79.5,80.0,,,80.0,,
10103,3855.0,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",EE,2020,computer science and engineering,Ariyalur,79.0,,,,,,,,
10104,3855.0,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",ME,2020,electronics and communication engineering,Ariyalur,78.5,,,,,,,,
10105,3857.0,"Meenakshi Ramaswamy Engineering College, Trichy Main Road, Thathanur, Udayarpalayam, Ariyalur District 621804",CS,2020,electrical and electronics engineering,Ariyalur,80.0,,,,,,,,
10106,3857.0,"Meenakshi Ramaswamy Engineering College, Trichy Main Road, Thathanur, Udayarpalayam, Ariyalur District 621804",EC,2020,mechanical engineering,Ariyalur,84.5,,,,,,,,
10107,3857.0,"Meenakshi Ramaswamy Engineering College, Trichy Main Road, Thathanur, Udayarpalayam, Ariyalur District 621804",EE,2020,computer science and engineering,Nagappattinam,81.0,,,,,,,,
10108,3857.0,"Meenakshi Ramaswamy Engineering College, Trichy Main Road, Thathanur, Udayarpalayam, Ariyalur District 621804",ME,2020,electrical and electronics engineering,Nagappattinam,88.5,,,,,,,,
10109,3859.0,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",CS,2020,mechanical engineering,Nagappattinam,80.0,,,,,,,,
10110,3859.0,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",EE,2020,computer science and engineering,Cuddalore,85.0,,,,,,,,
10111,3859.0,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",ME,2020,electronics and communication engineering,Cuddalore,120.0,,,,,,,,
10112,3860.0,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",CS,2020,electrical and electronics engineering,Cuddalore,85.0,,81.0,79.0,,,80.0,,
10113,3860.0,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",EC,2020,mechanical engineering,Cuddalore,80.0,,,,,,,,
10114,3860.0,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",EE,2020,civil engineering,Pudukkottai,80.0,,,,,,,,
10115,3860.0,"St. Annes College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",ME,2020,computer science and engineering,Pudukkottai,82.0,,,,,,,,
10116,3905.0,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",CE,2020,electronics and communication engineering,Pudukkottai,80.0,,,,,,,,
10117,3905.0,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",CS,2020,electrical and electronics engineering,Pudukkottai,115.5,96.5,106.0,79.0,,,96.0,,
10118,3905.0,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",EC,2020,mechanical engineering,Pudukkottai,87.0,81.0,84.0,80.0,,,80.0,,
10119,3905.0,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",EE,2020,civil engineering,Pudukkottai,100.0,84.0,,81.5,,,81.5,,
10120,3905.0,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",ME,2020,computer science and engineering,Pudukkottai,87.5,79.0,87.0,82.0,,,80.5,,
10121,3908.0,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",CE,2020,electronics and communication engineering,Pudukkottai,82.0,,,,,,,,
10122,3908.0,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",CS,2020,electrical and electronics engineering,Pudukkottai,110.0,80.0,94.0,81.5,,,88.5,,
10123,3908.0,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",EC,2020,mechanical engineering,Pudukkottai,85.0,,,,,,,,
10124,3908.0,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",EE,2020,civil engineering,Pudukkottai,82.0,,,,,,,,
10125,3908.0,"Mount Zion College of Engineering and Technology, Pilivalam Post, Pudukkottai District 622507",ME,2020,computer science and engineering,Pudukkottai,80.0,,,,,,,,
10126,3918.0,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",CE,2020,electronics and communication engineering,Pudukkottai,83.0,,,,,,,,
10127,3918.0,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",CS,2020,electrical and electronics engineering,Pudukkottai,105.0,80.0,87.0,80.0,,,98.0,,
10128,3918.0,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",EC,2020,mechanical engineering,Pudukkottai,99.5,80.0,92.5,,,,,,
10129,3918.0,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",EE,2020,artificial intelligence and data science,Pudukkottai,84.0,79.5,,,,,83.5,,
